CensusTime,AgeH,Chamber,Collective,UniqueName,line,treatment,Transfer,Deaths,Carried,Censored,Flag1,Flag2,N,trial,IntDeaths
716,2016-03-01 11:17:40,94.1161111111111,74,74,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
717,2016-03-01 11:17:40,94.1161111111111,74,74,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
718,2016-03-01 11:17:40,94.1161111111111,75,75,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
719,2016-03-01 11:17:40,94.1161111111111,75,75,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
720,2016-03-01 11:17:40,94.1161111111111,75,75,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
721,2016-03-01 11:17:40,94.1161111111111,75,75,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
722,2016-03-01 11:17:40,94.1161111111111,75,75,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
723,2016-03-01 11:17:40,94.1161111111111,77,77,Ral348/H2O2,Ral348,H2O2,Y,10,0,0,0,0,0,21,1
724,2016-03-01 11:17:40,94.1161111111111,78,78,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
725,2016-03-01 11:17:40,94.1161111111111,78,78,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
726,2016-03-01 11:17:40,94.1161111111111,78,78,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
727,2016-03-01 11:17:40,94.1161111111111,78,78,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
728,2016-03-01 11:17:40,94.1161111111111,78,78,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
729,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
730,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
731,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
732,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
733,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
734,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
735,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
736,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
737,2016-03-01 11:17:40,94.1161111111111,79,79,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
738,2016-03-01 11:17:40,94.1161111111111,86,86,Ral348/H2O2,Ral348,H2O2,Y,10,0,0,0,0,0,21,1
739,2016-03-01 11:17:40,94.1161111111111,86,86,Ral348/H2O2,Ral348,H2O2,Y,10,0,0,0,0,0,21,1
740,2016-03-01 11:17:40,94.1161111111111,89,89,Ral513/H2O2,Ral513,H2O2,Y,0,9,0,0,0,1,21,1
741,2016-03-01 11:17:40,94.1161111111111,89,89,Ral513/H2O2,Ral513,H2O2,Y,0,9,0,0,0,1,21,1
742,2016-03-01 11:17:40,94.1161111111111,89,89,Ral513/H2O2,Ral513,H2O2,Y,0,9,0,0,0,1,21,1
743,2016-03-01 11:17:40,94.1161111111111,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,7,0,0,0,3,21,1
744,2016-03-01 11:17:40,94.1161111111111,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,7,0,0,0,3,21,1
745,2016-03-01 11:17:40,94.1161111111111,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,7,0,0,0,3,21,1
746,2016-03-01 11:17:40,94.1161111111111,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,7,0,0,0,3,21,1
747,2016-03-01 11:17:40,94.1161111111111,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,7,0,0,0,3,21,1
748,2016-03-01 11:17:40,94.1161111111111,92,92,Ral802/H2O2,Ral802,H2O2,Y,0,8,0,0,0,2,21,1
749,2016-03-01 11:17:40,94.1161111111111,93,93,Ral802/H2O2,Ral802,H2O2,Y,0,7,0,0,0,3,21,1
750,2016-03-01 11:17:40,94.1161111111111,93,93,Ral802/H2O2,Ral802,H2O2,Y,0,7,0,0,0,3,21,1
751,2016-03-01 11:17:40,94.1161111111111,93,93,Ral802/H2O2,Ral802,H2O2,Y,0,7,0,0,0,3,21,1
752,2016-03-01 11:17:40,94.1161111111111,94,94,Ral374/H2O2,Ral374,H2O2,Y,10,0,0,0,0,0,21,1
753,2016-03-01 11:17:40,94.1161111111111,94,94,Ral374/H2O2,Ral374,H2O2,Y,10,0,0,0,0,0,21,1
754,2016-03-01 11:17:40,94.1161111111111,94,94,Ral374/H2O2,Ral374,H2O2,Y,10,0,0,0,0,0,21,1
755,2016-03-01 11:17:40,94.1161111111111,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,6,0,0,0,4,21,1
756,2016-03-01 11:17:40,94.1161111111111,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,6,0,0,0,4,21,1
757,2016-03-01 11:17:40,94.1161111111111,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,6,0,0,0,4,21,1
758,2016-03-01 11:17:40,94.1161111111111,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,6,0,0,0,4,21,1
759,2016-03-01 11:17:40,94.1161111111111,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,6,0,0,0,4,21,1
760,2016-03-01 11:17:40,94.1161111111111,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,6,0,0,0,4,21,1
761,2016-03-01 11:17:40,94.1161111111111,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,6,0,0,0,4,21,1
762,2016-03-01 11:17:40,94.1161111111111,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,6,0,0,0,4,21,1
763,2016-03-01 11:17:40,94.1161111111111,97,97,Ral799/H2O2,Ral799,H2O2,Y,0,7,0,0,0,3,21,1
764,2016-03-01 11:17:40,94.1161111111111,97,97,Ral799/H2O2,Ral799,H2O2,Y,0,7,0,0,0,3,21,1
765,2016-03-01 11:17:40,94.1161111111111,97,97,Ral799/H2O2,Ral799,H2O2,Y,0,7,0,0,0,3,21,1
766,2016-03-01 11:17:40,94.1161111111111,102,102,Ral563/H2O2,Ral563,H2O2,Y,0,6,0,0,0,4,21,1
767,2016-03-01 11:17:40,94.1161111111111,103,103,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
768,2016-03-01 11:17:40,94.1161111111111,103,103,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
769,2016-03-01 11:17:40,94.1161111111111,103,103,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
770,2016-03-01 11:17:40,94.1161111111111,103,103,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
771,2016-03-01 11:17:40,94.1161111111111,105,105,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
772,2016-03-01 11:17:40,94.1161111111111,105,105,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
773,2016-03-01 11:17:40,94.1161111111111,105,105,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
774,2016-03-01 11:17:40,94.1161111111111,105,105,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
775,2016-03-01 11:17:40,94.1161111111111,105,105,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
776,2016-03-01 11:17:40,94.1161111111111,107,107,Ral566/H2O2,Ral566,H2O2,Y,10,0,0,0,0,0,21,1
777,2016-03-01 11:17:40,94.1161111111111,107,107,Ral566/H2O2,Ral566,H2O2,Y,10,0,0,0,0,0,21,1
778,2016-03-01 11:17:40,94.1161111111111,108,108,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
779,2016-03-01 11:17:40,94.1161111111111,108,108,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
780,2016-03-01 11:17:40,94.1161111111111,110,110,Ral406/H2O2,Ral406,H2O2,Y,0,7,0,0,0,3,21,1
781,2016-03-01 11:17:40,94.1161111111111,110,110,Ral406/H2O2,Ral406,H2O2,Y,0,7,0,0,0,3,21,1
782,2016-03-01 11:17:40,94.1161111111111,110,110,Ral406/H2O2,Ral406,H2O2,Y,0,7,0,0,0,3,21,1
783,2016-03-01 11:17:40,94.1161111111111,110,110,Ral406/H2O2,Ral406,H2O2,Y,0,7,0,0,0,3,21,1
784,2016-03-01 11:17:40,94.1161111111111,110,110,Ral406/H2O2,Ral406,H2O2,Y,0,7,0,0,0,3,21,1
785,2016-03-01 11:17:40,94.1161111111111,111,111,Ral563/H2O2,Ral563,H2O2,Y,0,5,0,0,0,5,21,1
786,2016-03-01 11:17:40,94.1161111111111,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,6,0,0,0,4,21,1
787,2016-03-01 11:17:40,94.1161111111111,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,6,0,0,0,4,21,1
788,2016-03-01 11:17:40,94.1161111111111,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,6,0,0,0,4,21,1
789,2016-03-01 11:17:40,94.1161111111111,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,6,0,0,0,4,21,1
790,2016-03-01 11:17:40,94.1161111111111,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,6,0,0,0,4,21,1
791,2016-03-01 11:17:40,94.1161111111111,113,113,Ral509/H2O2,Ral509,H2O2,Y,0,4,0,0,0,6,21,1
792,2016-03-01 11:17:40,94.1161111111111,113,113,Ral509/H2O2,Ral509,H2O2,Y,0,4,0,0,0,6,21,1
793,2016-03-01 11:17:40,94.1161111111111,113,113,Ral509/H2O2,Ral509,H2O2,Y,0,4,0,0,0,6,21,1
794,2016-03-01 11:17:40,94.1161111111111,115,115,Ral774/H2O2,Ral774,H2O2,Y,10,0,0,0,0,0,21,1
795,2016-03-01 11:17:40,94.1161111111111,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
796,2016-03-01 11:17:40,94.1161111111111,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
797,2016-03-01 11:17:40,94.1161111111111,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
798,2016-03-01 11:17:40,94.1161111111111,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
799,2016-03-01 11:17:40,94.1161111111111,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
800,2016-03-01 11:17:40,94.1161111111111,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,5,0,0,0,5,21,1
801,2016-03-01 11:17:40,94.1161111111111,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,5,0,0,0,5,21,1
802,2016-03-01 11:17:40,94.1161111111111,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,5,0,0,0,5,21,1
803,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
804,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
805,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
806,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
807,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
808,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
809,2016-03-01 11:17:40,94.1161111111111,118,118,Ral105/H2O2,Ral105,H2O2,Y,0,8,0,0,0,2,21,1
810,2016-03-01 11:17:40,94.1161111111111,121,121,Ral861/H2O2,Ral861,H2O2,Y,9,0,0,0,0,0,21,1
811,2016-03-01 11:17:40,94.1161111111111,122,122,Ral426/H2O2,Ral426,H2O2,Y,0,8,0,0,0,2,21,1
812,2016-03-01 11:17:40,94.1161111111111,122,122,Ral426/H2O2,Ral426,H2O2,Y,0,8,0,0,0,2,21,1
813,2016-03-01 11:17:40,94.1161111111111,122,122,Ral426/H2O2,Ral426,H2O2,Y,0,8,0,0,0,2,21,1
814,2016-03-01 11:17:40,94.1161111111111,123,123,Ral528/H2O2,Ral528,H2O2,Y,10,0,0,0,0,0,21,1
815,2016-03-01 11:17:40,94.1161111111111,123,123,Ral528/H2O2,Ral528,H2O2,Y,10,0,0,0,0,0,21,1
816,2016-03-01 11:17:40,94.1161111111111,125,125,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
817,2016-03-01 11:17:40,94.1161111111111,125,125,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
818,2016-03-01 11:17:40,94.1161111111111,125,125,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
819,2016-03-01 11:17:40,94.1161111111111,125,125,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
820,2016-03-01 11:17:40,94.1161111111111,125,125,Ral354/H2O2,Ral354,H2O2,Y,0,9,0,0,0,1,21,1
821,2016-03-01 11:17:40,94.1161111111111,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,3,0,0,0,7,21,1
822,2016-03-01 11:17:40,94.1161111111111,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,3,0,0,0,7,21,1
823,2016-03-01 11:17:40,94.1161111111111,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,3,0,0,0,7,21,1
824,2016-03-01 11:17:40,94.1161111111111,128,128,Ral563/H2O2,Ral563,H2O2,Y,0,3,0,0,0,7,21,1
825,2016-03-01 11:17:40,94.1161111111111,128,128,Ral563/H2O2,Ral563,H2O2,Y,0,3,0,0,0,7,21,1
826,2016-03-01 11:17:40,94.1161111111111,130,130,Ral426/H2O2,Ral426,H2O2,Y,0,9,0,0,0,1,21,1
827,2016-03-01 11:17:40,94.1161111111111,130,130,Ral426/H2O2,Ral426,H2O2,Y,0,9,0,0,0,1,21,1
828,2016-03-01 11:17:40,94.1161111111111,132,132,Ral437/H2O2,Ral437,H2O2,Y,0,7,0,0,0,3,21,1
829,2016-03-01 11:17:40,94.1161111111111,132,132,Ral437/H2O2,Ral437,H2O2,Y,0,7,0,0,0,3,21,1
830,2016-03-01 11:17:40,94.1161111111111,132,132,Ral437/H2O2,Ral437,H2O2,Y,0,7,0,0,0,3,21,1
831,2016-03-01 11:17:40,94.1161111111111,132,132,Ral437/H2O2,Ral437,H2O2,Y,0,7,0,0,0,3,21,1
832,2016-03-01 11:17:40,94.1161111111111,133,133,Ral513/H2O2,Ral513,H2O2,Y,10,0,0,0,0,0,21,1
833,2016-03-01 17:18:03,100.1225,2,2,Ral509/H2O2,Ral509,H2O2,Y,0,6,0,0,0,4,21,1
834,2016-03-01 17:18:03,100.1225,2,2,Ral509/H2O2,Ral509,H2O2,Y,0,6,0,0,0,4,21,1
835,2016-03-01 17:18:03,100.1225,2,2,Ral509/H2O2,Ral509,H2O2,Y,0,6,0,0,0,4,21,1
836,2016-03-01 17:18:03,100.1225,5,5,Ral879/H2O2,Ral879,H2O2,Y,0,5,0,0,0,5,21,1
837,2016-03-01 17:18:03,100.1225,6,6,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
838,2016-03-01 17:18:03,100.1225,7,7,Ral859/H2O2,Ral859,H2O2,Y,0,1,0,0,0,9,21,1
839,2016-03-01 17:18:03,100.1225,12,12,Ral832/H2O2,Ral832,H2O2,Y,0,9,0,0,0,1,21,1
840,2016-03-01 17:18:03,100.1225,19,19,Ral374/H2O2,Ral374,H2O2,Y,10,0,0,0,0,0,21,1
841,2016-03-01 17:18:03,100.1225,19,19,Ral374/H2O2,Ral374,H2O2,Y,10,0,0,0,0,0,21,1
842,2016-03-01 17:18:03,100.1225,23,23,Ral859/H2O2,Ral859,H2O2,Y,0,1,0,0,0,9,21,1
843,2016-03-01 17:18:03,100.1225,26,26,Ral426/H2O2,Ral426,H2O2,Y,0,9,0,0,0,1,21,1
844,2016-03-01 17:18:03,100.1225,27,27,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
845,2016-03-01 17:18:03,100.1225,27,27,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
846,2016-03-01 17:18:03,100.1225,30,30,Ral879/H2O2,Ral879,H2O2,Y,0,4,0,0,0,6,21,1
847,2016-03-01 17:18:03,100.1225,31,31,Ral859/H2O2,Ral859,H2O2,Y,0,3,0,0,0,7,21,1
848,2016-03-01 17:18:03,100.1225,34,34,Ral509/H2O2,Ral509,H2O2,Y,0,3,0,0,0,7,21,1
849,2016-03-01 17:18:03,100.1225,34,34,Ral509/H2O2,Ral509,H2O2,Y,0,3,0,0,0,7,21,1
850,2016-03-01 17:18:03,100.1225,36,36,Ral802/H2O2,Ral802,H2O2,Y,0,9,0,0,0,1,21,1
851,2016-03-01 17:18:03,100.1225,37,37,Ral566/H2O2,Ral566,H2O2,Y,0,9,0,0,0,1,21,1
852,2016-03-01 17:18:03,100.1225,40,40,Ral437/H2O2,Ral437,H2O2,Y,0,8,0,0,0,2,21,1
853,2016-03-01 17:18:03,100.1225,41,41,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
854,2016-03-01 17:18:03,100.1225,41,41,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
855,2016-03-01 17:18:03,100.1225,41,41,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
856,2016-03-01 17:18:03,100.1225,48,48,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
857,2016-03-01 17:18:03,100.1225,48,48,Ral105/H2O2,Ral105,H2O2,Y,0,9,0,0,0,1,21,1
858,2016-03-01 17:18:03,100.1225,51,51,Ral437/H2O2,Ral437,H2O2,Y,10,0,0,0,0,0,21,1
859,2016-03-01 17:18:03,100.1225,57,57,Ral367/H2O2,Ral367,H2O2,Y,0,8,0,0,0,2,21,1
860,2016-03-01 17:18:03,100.1225,58,58,Ral406/H2O2,Ral406,H2O2,Y,9,0,0,0,0,0,21,1
861,2016-03-01 17:18:03,100.1225,60,60,Ral774/H2O2,Ral774,H2O2,Y,10,0,0,0,0,0,21,1
862,2016-03-01 17:18:03,100.1225,61,61,Ral843/H2O2,Ral843,H2O2,Y,10,0,0,0,0,0,21,1
863,2016-03-01 17:18:03,100.1225,63,63,Ral513/H2O2,Ral513,H2O2,Y,10,0,0,0,0,0,21,1
864,2016-03-01 17:18:03,100.1225,64,64,Ral509/H2O2,Ral509,H2O2,Y,0,5,0,0,0,5,21,1
865,2016-03-01 17:18:03,100.1225,67,67,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
866,2016-03-01 17:18:03,100.1225,67,67,Ral843/H2O2,Ral843,H2O2,Y,0,9,0,0,0,1,21,1
867,2016-03-01 17:18:03,100.1225,69,69,Ral443/H2O2,Ral443,H2O2,Y,0,7,0,0,0,3,21,1
868,2016-03-01 17:18:03,100.1225,69,69,Ral443/H2O2,Ral443,H2O2,Y,0,7,0,0,0,3,21,1
869,2016-03-01 17:18:03,100.1225,69,69,Ral443/H2O2,Ral443,H2O2,Y,0,7,0,0,0,3,21,1
870,2016-03-01 17:18:03,100.1225,69,69,Ral443/H2O2,Ral443,H2O2,Y,0,7,0,0,0,3,21,1
871,2016-03-01 17:18:03,100.1225,71,71,Ral799/H2O2,Ral799,H2O2,Y,10,0,0,0,0,0,21,1
872,2016-03-01 17:18:03,100.1225,71,71,Ral799/H2O2,Ral799,H2O2,Y,10,0,0,0,0,0,21,1
873,2016-03-01 17:18:03,100.1225,78,78,Ral354/H2O2,Ral354,H2O2,Y,10,0,0,0,0,0,21,1
874,2016-03-01 17:18:03,100.1225,79,79,Ral105/H2O2,Ral105,H2O2,Y,10,0,0,0,0,0,21,1
875,2016-03-01 17:18:03,100.1225,88,88,Ral859/H2O2,Ral859,H2O2,Y,0,5,0,0,0,5,21,1
876,2016-03-01 17:18:03,100.1225,88,88,Ral859/H2O2,Ral859,H2O2,Y,0,5,0,0,0,5,21,1
877,2016-03-01 17:18:03,100.1225,88,88,Ral859/H2O2,Ral859,H2O2,Y,0,5,0,0,0,5,21,1
878,2016-03-01 17:18:03,100.1225,88,88,Ral859/H2O2,Ral859,H2O2,Y,0,5,0,0,0,5,21,1
879,2016-03-01 17:18:03,100.1225,88,88,Ral859/H2O2,Ral859,H2O2,Y,0,5,0,0,0,5,21,1
880,2016-03-01 17:18:03,100.1225,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
881,2016-03-01 17:18:03,100.1225,90,90,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
882,2016-03-01 17:18:03,100.1225,92,92,Ral802/H2O2,Ral802,H2O2,Y,10,0,0,0,0,0,21,1
883,2016-03-01 17:18:03,100.1225,92,92,Ral802/H2O2,Ral802,H2O2,Y,10,0,0,0,0,0,21,1
884,2016-03-01 17:18:03,100.1225,93,93,Ral802/H2O2,Ral802,H2O2,Y,0,8,0,0,0,2,21,1
885,2016-03-01 17:18:03,100.1225,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,8,0,0,0,2,21,1
886,2016-03-01 17:18:03,100.1225,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,8,0,0,0,2,21,1
887,2016-03-01 17:18:03,100.1225,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,7,0,0,0,3,21,1
888,2016-03-01 17:18:03,100.1225,97,97,Ral799/H2O2,Ral799,H2O2,Y,0,8,0,0,0,2,21,1
889,2016-03-01 17:18:03,100.1225,102,102,Ral563/H2O2,Ral563,H2O2,Y,0,7,0,0,0,3,21,1
890,2016-03-01 17:18:03,100.1225,103,103,Ral367/H2O2,Ral367,H2O2,Y,10,0,0,0,0,0,21,1
891,2016-03-01 17:18:03,100.1225,110,110,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
892,2016-03-01 17:18:03,100.1225,110,110,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
893,2016-03-01 17:18:03,100.1225,110,110,Ral406/H2O2,Ral406,H2O2,Y,10,0,0,0,0,0,21,1
894,2016-03-01 17:18:03,100.1225,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,9,0,0,0,1,21,1
895,2016-03-01 17:18:03,100.1225,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,9,0,0,0,1,21,1
896,2016-03-01 17:18:03,100.1225,112,112,Ral374/H2O2,Ral374,H2O2,Y,0,9,0,0,0,1,21,1
897,2016-03-01 17:18:03,100.1225,116,116,Ral443/H2O2,Ral443,H2O2,Y,0,7,0,0,0,3,21,1
898,2016-03-01 17:18:03,100.1225,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,7,0,0,0,3,21,1
899,2016-03-01 17:18:03,100.1225,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,7,0,0,0,3,21,1
900,2016-03-01 17:18:03,100.1225,122,122,Ral426/H2O2,Ral426,H2O2,Y,10,0,0,0,0,0,21,1
901,2016-03-01 17:18:03,100.1225,122,122,Ral426/H2O2,Ral426,H2O2,Y,10,0,0,0,0,0,21,1
902,2016-03-01 17:18:03,100.1225,125,125,Ral354/H2O2,Ral354,H2O2,Y,10,0,0,0,0,0,21,1
903,2016-03-01 17:18:03,100.1225,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
904,2016-03-01 17:18:03,100.1225,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
905,2016-03-01 17:18:03,100.1225,127,127,Ral443/H2O2,Ral443,H2O2,Y,0,6,0,0,0,4,21,1
906,2016-03-01 17:18:03,100.1225,128,128,Ral563/H2O2,Ral563,H2O2,Y,0,6,0,0,0,4,21,1
907,2016-03-01 17:18:03,100.1225,128,128,Ral563/H2O2,Ral563,H2O2,Y,0,6,0,0,0,4,21,1
908,2016-03-01 17:18:03,100.1225,128,128,Ral563/H2O2,Ral563,H2O2,Y,0,6,0,0,0,4,21,1
909,2016-03-01 17:18:03,100.1225,130,130,Ral426/H2O2,Ral426,H2O2,Y,10,0,0,0,0,0,21,1
910,2016-03-01 17:18:03,100.1225,132,132,Ral437/H2O2,Ral437,H2O2,Y,0,8,0,0,0,2,21,1
911,2016-03-01 19:41:45,102.5175,6,6,Ral443/H2O2,Ral443,H2O2,Y,0,8,0,0,0,2,21,1
912,2016-03-01 19:41:45,102.5175,6,6,Ral443/H2O2,Ral443,H2O2,Y,0,8,0,0,0,2,21,1
913,2016-03-01 19:41:45,102.5175,22,22,Ral799/H2O2,Ral799,H2O2,Y,0,9,0,0,0,1,21,1
914,2016-03-01 19:41:45,102.5175,23,23,Ral859/H2O2,Ral859,H2O2,Y,0,2,0,0,0,8,21,1
915,2016-03-01 19:41:45,102.5175,26,26,Ral426/H2O2,Ral426,H2O2,Y,10,0,0,0,0,0,21,1
916,2016-03-01 19:41:45,102.5175,37,37,Ral566/H2O2,Ral566,H2O2,Y,10,0,0,0,0,0,21,1
917,2016-03-01 19:41:45,102.5175,40,40,Ral437/H2O2,Ral437,H2O2,Y,0,9,0,0,0,1,21,1
918,2016-03-01 19:41:45,102.5175,50,50,Ral832/H2O2,Ral832,H2O2,Y,0,9,0,0,0,1,21,1
919,2016-03-01 19:41:45,102.5175,57,57,Ral367/H2O2,Ral367,H2O2,Y,0,9,0,0,0,1,21,1
920,2016-03-01 19:41:45,102.5175,64,64,Ral509/H2O2,Ral509,H2O2,Y,0,6,0,0,0,4,21,1
921,2016-03-01 19:41:45,102.5175,69,69,Ral443/H2O2,Ral443,H2O2,Y,0,8,0,0,0,2,21,1
922,2016-03-01 19:41:45,102.5175,74,74,Ral843/H2O2,Ral843,H2O2,Y,10,0,0,0,0,0,21,1
923,2016-03-01 19:41:45,102.5175,75,75,Ral354/H2O2,Ral354,H2O2,Y,10,0,0,0,0,0,21,1
924,2016-03-01 19:41:45,102.5175,95,95,Ral832/H2O2,Ral832,H2O2,Y,0,9,0,0,0,1,21,1
925,2016-03-01 19:41:45,102.5175,96,96,Ral879/H2O2,Ral879,H2O2,Y,0,8,0,0,0,2,21,1
926,2016-03-01 19:41:45,102.5175,97,97,Ral799/H2O2,Ral799,H2O2,Y,0,9,0,0,0,1,21,1
927,2016-03-01 19:41:45,102.5175,105,105,Ral843/H2O2,Ral843,H2O2,Y,10,0,0,0,0,0,21,1
928,2016-03-01 19:41:45,102.5175,109,109,Ral468/H2O2,Ral468,H2O2,Y,10,0,0,0,0,0,21,1
929,2016-03-01 19:41:45,102.5175,111,111,Ral563/H2O2,Ral563,H2O2,Y,0,6,0,0,0,4,21,1
930,2016-03-01 19:41:45,102.5175,117,117,Ral563/H2O2,Ral563,H2O2,Y,0,8,0,0,0,2,21,1
